map_file;scen_file;cost;elapsed_time;obs_paths;agents_paths
wh_8x8.map;wh_8x8-5-5-1-10.scen;9;0.016;[{5: (2, 2)},{3: (0, 4)},{4: (1, 4), 5: (1, 5), 6: (2, 5), 7: (3, 5), 8: (4, 5), 9: (5, 5)},{6: (0, 1)},{3: (5, 4)}];[{0: (7, 7), 1: (7, 6), 2: (7, 5), 3: (7, 6), 4: (7, 6), 5: (7, 6), 6: (6, 6), 7: (6, 6), 8: (6, 6), 9: (6, 5)},{0: (2, 7), 1: (2, 7), 2: (3, 7), 3: (4, 7), 4: (4, 7), 5: (4, 7), 6: (4, 7), 7: (4, 7), 8: (4, 7), 9: (4, 7)},{0: (7, 5), 1: (7, 5), 2: (6, 5), 3: (6, 5), 4: (5, 5), 5: (4, 5), 6: (3, 5), 7: (4, 5), 8: (4, 4), 9: (3, 4)},{0: (7, 1), 1: (7, 1), 2: (6, 1), 3: (7, 1), 4: (7, 0), 5: (6, 0), 6: (5, 0), 7: (5, 0), 8: (4, 0), 9: (3, 0)},{0: (0, 7), 1: (0, 6), 2: (0, 5), 3: (1, 5), 4: (1, 4), 5: (1, 5), 6: (2, 5), 7: (3, 5), 8: (4, 5), 9: (5, 5)}]
