map_file;scen_file;cost;elapsed_time;obs_paths;agents_paths
wh_8x8.map;wh_8x8-5-5-1-9.scen;9;0.027;[{2: (4, 4), 3: (3, 4), 4: (4, 4)},{3: (1, 4)},{3: (4, 0)},{2: (2, 2)},{2: (4, 5), 3: (3, 5), 4: (3, 4), 5: (2, 4), 6: (2, 3), 7: (1, 3), 8: (1, 2), 9: (0, 2)}];[{0: (4, 3), 1: (4, 4), 2: (4, 4), 3: (3, 4), 4: (4, 4), 5: (3, 4), 6: (2, 4), 7: (2, 4), 8: (2, 4), 9: (1, 4)},{0: (7, 7), 1: (6, 7), 2: (6, 6), 3: (6, 6), 4: (5, 6), 5: (4, 6), 6: (4, 7), 7: (4, 6), 8: (5, 6), 9: (5, 7)},{0: (5, 6), 1: (5, 5), 2: (4, 5), 3: (3, 5), 4: (3, 4), 5: (2, 4), 6: (2, 3), 7: (1, 3), 8: (1, 2), 9: (0, 2)},{0: (0, 2), 1: (0, 2), 2: (0, 2), 3: (1, 2), 4: (2, 2), 5: (2, 2), 6: (2, 2), 7: (1, 2), 8: (1, 1), 9: (1, 2)},{0: (0, 0), 1: (0, 0), 2: (0, 0), 3: (0, 0), 4: (0, 1), 5: (0, 1), 6: (0, 2), 7: (0, 2), 8: (0, 2), 9: (0, 3)}]
