map_file;scen_file;cost;elapsed_time;obs_paths;agents_paths
wh_8x8.map;wh_8x8-5-5-1-4.scen;6;0.017;[{0: (6, 5)},{1: (3, 2)},{2: (4, 6), 3: (4, 5), 4: (3, 5), 5: (2, 5), 6: (1, 5)},{1: (6, 7)},{1: (5, 5)}];[{0: (6, 6), 1: (5, 6), 2: (4, 6), 3: (4, 5), 4: (3, 5), 5: (2, 5), 6: (1, 5)},{0: (6, 5), 1: (6, 5), 2: (6, 6), 3: (6, 7), 4: (6, 7), 5: (7, 7), 6: (7, 6)},{0: (3, 1), 1: (3, 1), 2: (3, 0), 3: (2, 0), 4: (1, 0), 5: (1, 0), 6: (1, 1)},{0: (0, 4), 1: (0, 5), 2: (0, 5), 3: (0, 6), 4: (0, 7), 5: (0, 7), 6: (1, 7)},{0: (5, 1), 1: (4, 1), 2: (4, 1), 3: (5, 1), 4: (5, 2), 5: (5, 3), 6: (4, 3)}]
