map_file;scen_file;cost;elapsed_time;obs_paths;agents_paths
wh_8x8.map;wh_8x8-5-5-1-8.scen;7;0.010;[{3: (1, 3)},{2: (5, 1)},{2: (2, 1), 3: (3, 1), 4: (3, 0), 5: (4, 0), 6: (5, 0), 7: (6, 0)},{4: (4, 0), 5: (4, 1), 6: (4, 0)},{1: (2, 0)}];[{0: (4, 2), 1: (5, 2), 2: (5, 1), 3: (4, 1), 4: (4, 0), 5: (4, 1), 6: (4, 0), 7: (4, 0)},{0: (6, 3), 1: (6, 3), 2: (6, 3), 3: (6, 3), 4: (6, 3), 5: (5, 3), 6: (6, 3), 7: (6, 2)},{0: (5, 4), 1: (6, 4), 2: (6, 4), 3: (6, 4), 4: (7, 4), 5: (7, 4), 6: (7, 3), 7: (7, 2)},{0: (1, 0), 1: (1, 1), 2: (2, 1), 3: (3, 1), 4: (3, 0), 5: (4, 0), 6: (5, 0), 7: (6, 0)},{0: (3, 4), 1: (3, 4), 2: (3, 4), 3: (3, 4), 4: (4, 4), 5: (4, 4), 6: (4, 5), 7: (4, 6)}]
