map_file;scen_file;cost;elapsed_time;obs_paths;agents_paths
wh_8x8.map;wh_8x8-5-5-1-7.scen;11;0.028;[{0: (7, 5), 1: (6, 5), 2: (5, 5), 3: (4, 5), 4: (4, 4), 5: (3, 4), 6: (3, 3), 7: (2, 3), 8: (1, 3), 9: (1, 2), 10: (1, 1), 11: (0, 1)},{4: (2, 2)},{1: (6, 4)},{1: (7, 4)},{2: (5, 2)}];[{0: (1, 5), 1: (1, 4), 2: (1, 4), 3: (1, 3), 4: (1, 3), 5: (1, 2), 6: (1, 3), 7: (1, 3), 8: (1, 2), 9: (1, 1), 10: (2, 1), 11: (2, 0)},{0: (5, 0), 1: (5, 0), 2: (4, 0), 3: (4, 0), 4: (4, 1), 5: (4, 1), 6: (4, 1), 7: (3, 1), 8: (3, 2), 9: (4, 2), 10: (5, 2), 11: (4, 2)},{0: (6, 3), 1: (6, 3), 2: (7, 3), 3: (7, 2), 4: (7, 3), 5: (7, 3), 6: (7, 3), 7: (7, 4), 8: (7, 5), 9: (6, 5), 10: (6, 6), 11: (5, 6)},{0: (6, 7), 1: (6, 7), 2: (6, 7), 3: (6, 7), 4: (5, 7), 5: (4, 7), 6: (4, 7), 7: (4, 7), 8: (4, 7), 9: (4, 6), 10: (4, 5), 11: (4, 5)},{0: (7, 5), 1: (6, 5), 2: (5, 5), 3: (4, 5), 4: (4, 4), 5: (3, 4), 6: (3, 3), 7: (2, 3), 8: (1, 3), 9: (1, 2), 10: (1, 1), 11: (0, 1)}]
