map_file;scen_file;cost;elapsed_time;obs_paths;agents_paths
wh_8x8.map;wh_8x8-5-5-1-0.scen;6;0.006;[{0: (0, 4)},{0: (5, 1)},{3: (3, 0)},{3: (0, 1), 4: (0, 2), 5: (0, 3), 6: (1, 3)},{1: (6, 3)}];[{0: (6, 0), 1: (6, 1), 2: (5, 1), 3: (4, 1), 4: (4, 1), 5: (4, 1), 6: (4, 1)},{0: (7, 3), 1: (6, 3), 2: (6, 3), 3: (7, 3), 4: (7, 2), 5: (7, 2), 6: (7, 1)},{0: (5, 1), 1: (5, 1), 2: (4, 1), 3: (4, 0), 4: (4, 0), 5: (5, 0), 6: (5, 0)},{0: (0, 7), 1: (0, 7), 2: (0, 6), 3: (0, 5), 4: (0, 5), 5: (1, 5), 6: (1, 5)},{0: (0, 4), 1: (0, 3), 2: (0, 2), 3: (0, 1), 4: (0, 2), 5: (0, 3), 6: (1, 3)}]
